0x0L,mov     eax, esi
0x2L,mov     esi, edx        ; mode
0x4L,cmp     eax, 0FFFFFFFFh
0x7L,jz      short loc_10
0x9L,mov     edi, eax        ; file
0xbL,jmp     fchmod
0x10L,jmp     chmod
0x20L,xor     eax, eax
0x22L,retn
0x30L,push    r12
0x32L,push    rbp
0x33L,mov     rbp, rdx
0x36L,push    rbx
0x37L,mov     edx, r8d
0x3aL,mov     esi, ecx
0x3cL,mov     rdi, rbp
0x3fL,call    chmod_or_fchmod
0x44L,test    eax, eax
0x46L,mov     ebx, eax
0x48L,jz      short loc_7F
0x4aL,mov     rdi, rbp
0x4dL,call    quote
0x52L,mov     edx, 5          ; category
0x57L,mov     esi, offset msgid; "preserving permissions for %s"
0x5cL,xor     edi, edi        ; domainname
0x5eL,mov     r12, rax
0x61L,call    dcgettext
0x66L,mov     rbp, rax
0x69L,call    __errno_location
0x6eL,mov     esi, [rax]      ; errnum
0x70L,mov     rcx, r12
0x73L,mov     rdx, rbp        ; format
0x76L,xor     edi, edi        ; status
0x78L,xor     eax, eax
0x7aL,call    error
0x7fL,mov     eax, ebx
0x81L,pop     rbx
0x82L,pop     rbp
0x83L,pop     r12
0x85L,retn
0x90L,push    r12
0x92L,push    rbp
0x93L,mov     rbp, rdi
0x96L,push    rbx
0x97L,call    chmod_or_fchmod
0x9cL,test    eax, eax
0x9eL,mov     ebx, eax
0xa0L,jz      short loc_D7
0xa2L,mov     rdi, rbp
0xa5L,call    quote
0xaaL,mov     edx, 5          ; category
0xafL,mov     esi, offset aSettingPermiss; "setting permissions for %s"
0xb4L,xor     edi, edi        ; domainname
0xb6L,mov     r12, rax
0xb9L,call    dcgettext
0xbeL,mov     rbp, rax
0xc1L,call    __errno_location
0xc6L,mov     esi, [rax]      ; errnum
0xc8L,mov     rcx, r12
0xcbL,mov     rdx, rbp        ; format
0xceL,xor     edi, edi        ; status
0xd0L,xor     eax, eax
0xd2L,call    error
0xd7L,mov     eax, ebx
0xd9L,pop     rbx
0xdaL,pop     rbp
0xdbL,pop     r12
0xddL,retn
0x0L,mov     rax, rdi
0x3L,lea     rdi, [rdi+10h]  ; size
0x7L,cmp     rax, rdi
0xaL,ja      short loc_70
0xcL,sub     rsp, 8
0x10L,call    malloc
