0x0L,MOV     R3, R1
0x4L,CMN     R3, #1
0x8L,MOV     R1, R2
0xcL,BEQ     loc_18
0x10L,MOV     R0, R3
0x14L,B       fchmod
0x18L,B       chmod
0x1cL,MOV     R0, #0
0x20L,BX      LR
0x24L,STMFD   SP!, {R4-R6,LR}
0x28L,MOV     R0, R2
0x2cL,MOV     R4, R2
0x30L,MOV     R1, R3
0x34L,LDR     R2, [SP,#0x10+arg_0]
0x38L,BL      chmod_or_fchmod
0x3cL,SUBS    R5, R0, #0
0x40L,BEQ     loc_68
0x44L,BL      __errno_location
0x48L,LDR     R6, [R0]
0x4cL,MOV     R0, R4
0x50L,BL      quote
0x54L,MOV     R1, R6          ; errnum
0x58L,LDR     R2, =aPreservingPerm; "preserving permissions for %s"
0x5cL,MOV     R3, R0
0x60L,MOV     R0, #0          ; status
0x64L,BL      error
0x68L,MOV     R0, R5
0x6cL,LDMFD   SP!, {R4-R6,PC}
0x74L,STMFD   SP!, {R4-R6,LR}
0x78L,MOV     R5, R0
0x7cL,BL      chmod_or_fchmod
0x80L,SUBS    R4, R0, #0
0x84L,BEQ     loc_AC
0x88L,BL      __errno_location
0x8cL,LDR     R6, [R0]
0x90L,MOV     R0, R5
0x94L,BL      quote
0x98L,MOV     R1, R6          ; errnum
0x9cL,LDR     R2, =aSettingPermiss; "setting permissions for %s"
0xa0L,MOV     R3, R0
0xa4L,MOV     R0, #0          ; status
0xa8L,BL      error
0xacL,MOV     R0, R4
0xb0L,LDMFD   SP!, {R4-R6,PC}
0x0L,ADDS    R0, R0, #8
0x4L,BCS     loc_50
0x8L,STMFD   SP!, {R4,LR}
0xcL,BL      rpl_malloc
0x10L,SUBS    R1, R0, #0
0x14L,BEQ     loc_58
0x18L,LDR     R3, =0xFF00FF01
0x1cL,ADD     R2, R1, #8
0x20L,UMULL   R0, R3, R2, R3
0x24L,LDR     R12, =mallocsa_results
0x28L,MOV     R3, R3,LSR#8
0x2cL,ADD     R3, R3, R3,LSL#8
0x30L,RSB     R3, R3, R2
0x34L,LDR     R4, [R12,R3,LSL#2]
0x38L,LDR     LR, =0x1415FB4A
0x3cL,MOV     R0, R2
0x40L,STR     R4, [R1]
0x44L,STR     R2, [R12,R3,LSL#2]
0x48L,STR     LR, [R1,#4]
0x4cL,LDMFD   SP!, {R4,PC}
0x50L,MOV     R0, #0
0x54L,BX      LR
0x58L,MOV     R0, #0
0x5cL,LDMFD   SP!, {R4,PC}
0x6cL,CMP     R0, #0
0x70L,BXEQ    LR
0x74L,LDR     R3, =0x1415FB4A
0x78L,LDR     R2, [R0,#-4]
0x7cL,CMP     R2, R3
0x80L,BXNE    LR
0x84L,LDR     R2, =0xFF00FF01
0x88L,LDR     R1, =mallocsa_results
0x8cL,UMULL   R3, R2, R0, R2
