0x0L,MOV     R3, R1
0x4L,CMN     R3, #1
0x8L,MOV     R1, R2          ; mode
0xcL,BEQ     loc_18
0x10L,MOV     R0, R3          ; file
0x14L,B       fchmod
0x18L,B       chmod
0x1cL,MOV     R0, #0
0x20L,BX      LR
0x24L,CMN     R3, #1
0x28L,STMFD   SP!, {R4-R6,LR}
0x2cL,MOV     R5, R2
0x30L,BEQ     loc_78
0x34L,MOV     R0, R3          ; fd
0x38L,LDR     R1, [SP,#0x10+mode]; mode
0x3cL,BL      fchmod
0x40L,MOV     R4, R0
0x44L,CMP     R4, #0
0x48L,BEQ     loc_70
0x4cL,BL      __errno_location
0x50L,LDR     R6, [R0]
0x54L,MOV     R0, R5
0x58L,BL      quote
0x5cL,MOV     R1, R6          ; errnum
0x60L,LDR     R2, =aPreservingPerm; "preserving permissions for %s"
0x64L,MOV     R3, R0
0x68L,MOV     R0, #0          ; status
0x6cL,BL      error
0x70L,MOV     R0, R4
0x74L,LDMFD   SP!, {R4-R6,PC}
0x78L,LDR     R1, [SP,#0x10+mode]; mode
0x7cL,MOV     R0, R2          ; file
0x80L,BL      chmod
0x84L,MOV     R4, R0
0x88L,B       loc_44
0x90L,CMN     R1, #1
0x94L,STMFD   SP!, {R4-R6,LR}
0x98L,MOV     R5, R0
0x9cL,BEQ     loc_E8
0xa0L,MOV     R3, R1
0xa4L,MOV     R0, R3          ; fd
0xa8L,MOV     R1, R2          ; mode
0xacL,BL      fchmod
0xb0L,MOV     R4, R0
0xb4L,CMP     R4, #0
0xb8L,BEQ     loc_E0
0xbcL,BL      __errno_location
0xc0L,LDR     R6, [R0]
0xc4L,MOV     R0, R5
0xc8L,BL      quote
0xccL,MOV     R1, R6          ; errnum
0xd0L,LDR     R2, =aSettingPermiss; "setting permissions for %s"
0xd4L,MOV     R3, R0
0xd8L,MOV     R0, #0          ; status
0xdcL,BL      error
0xe0L,MOV     R0, R4          ; file
0xe4L,LDMFD   SP!, {R4-R6,PC}
0xe8L,MOV     R1, R2          ; mode
0xecL,BL      chmod
0xf0L,MOV     R4, R0
0xf4L,B       loc_B4
0x0L,ADDS    R0, R0, #8
0x4L,BCS     loc_50
0x8L,STMFD   SP!, {R4,LR}
0xcL,BL      rpl_malloc
0x10L,SUBS    R1, R0, #0
0x14L,BEQ     loc_58
0x18L,LDR     R3, =0xFF00FF01
0x1cL,ADD     R2, R1, #8
0x20L,UMULL   R0, R3, R2, R3
0x24L,LDR     R12, =mallocsa_results
0x28L,MOV     R3, R3,LSR#8
0x2cL,ADD     R3, R3, R3,LSL#8
0x30L,RSB     R3, R3, R2
0x34L,LDR     R4, [R12,R3,LSL#2]
0x38L,LDR     LR, =0x1415FB4A
0x3cL,MOV     R0, R2
0x40L,STR     R4, [R1]
