0x0L,STP             X29, X30, [SP,#-0x10+var_10]!; Alternative name is '$x'
0x4L,MOV             X29, SP
0x8L,STR             X0, [X29,#0x10+var_s8]
0xcL,STR             W1, [X29,#0x10+var_s4]
0x10L,STR             W2, [X29,#0x10+var_s0]
0x14L,LDR             W0, [X29,#0x10+var_s4]
0x18L,CMN             W0, #1
0x1cL,B.EQ            loc_30
0x20L,LDR             W1, [X29,#0x10+var_s0]
0x24L,LDR             W0, [X29,#0x10+var_s4]
0x30L,LDR             W1, [X29,#arg_0]
0x34L,LDR             X0, [X29,#arg_8]
0x28L,BL              sub_28
0x2cL,B               loc_3C
0x38L,BL              sub_38
0x3cL,LDP             X29, X30, [SP+arg_0],#0x20
0x40L,RET
0x44L,SUB             SP, SP, #0x10
0x48L,STR             X0, [SP,#0x10+var_8]
0x4cL,STR             X1, [SP,#0x10+var_10]
0x50L,MOV             W0, #0
0x54L,ADD             SP, SP, #0x10
0x58L,RET
0x5cL,STP             X29, X30, [SP,#-0x10+var_40]!
0x60L,MOV             X29, SP
0x64L,STR             X19, [SP,#0x40+var_30]
0x68L,STR             X0, [X29,#0x40+var_8]
0x6cL,STR             W1, [X29,#0x40+var_C]
0x70L,STR             X2, [X29,#0x40+var_18]
0x74L,STR             W3, [X29,#0x40+var_10]
0x78L,STR             W4, [X29,#0x40+var_1C]
0x7cL,LDR             W2, [X29,#0x40+var_1C]
0x80L,LDR             W1, [X29,#0x40+var_10]
0x84L,LDR             X0, [X29,#0x40+var_18]
0x88L,BL              sub_88
0x8cL,STR             W0, [X29,#0x4C]
0x90L,LDR             W0, [X29,#0x4C]
0x94L,CMP             W0, WZR
0x98L,B.EQ            loc_CC
0x9cL,BL              sub_9C
0xa0L,LDR             W19, [X0]
0xa4L,LDR             X0, [X29,#0x28]
0xa8L,BL              sub_A8
0xacL,MOV             X1, X0
0xb0L,ADRP            X0, #chmod_or_fchmod@PAGE
0xb4L,ADD             X0, X0, #chmod_or_fchmod@PAGEOFF
0xb8L,MOV             X3, X1
0xbcL,MOV             X2, X0
0xc0L,MOV             W1, W19
0xc4L,MOV             W0, #0
0xc8L,BL              sub_C8
0xccL,LDR             W0, [X29,#0x4C]
0xd0L,LDR             X19, [SP,#arg_10]
0xd4L,LDP             X29, X30, [SP+arg_0],#0x50
0xd8L,RET
0xdcL,STP             X29, X30, [SP,#-0x10+var_30]!
0xe0L,MOV             X29, SP
0xe4L,STR             X19, [SP,#0x30+var_20]
0xe8L,STR             X0, [X29,#0x30+var_8]
0xecL,STR             W1, [X29,#0x30+var_C]
0xf0L,STR             W2, [X29,#0x30+var_10]
0xf4L,LDR             W2, [X29,#0x30+var_10]
0xf8L,LDR             W1, [X29,#0x30+var_C]
0xfcL,LDR             X0, [X29,#0x30+var_8]
0x100L,BL              sub_100
0x104L,STR             W0, [X29,#0x3C]
0x108L,LDR             W0, [X29,#0x3C]
0x10cL,CMP             W0, WZR
0x110L,B.EQ            loc_144
0x114L,BL              sub_114
0x118L,LDR             W19, [X0]
0x11cL,LDR             X0, [X29,#0x28]
0x120L,BL              sub_120
0x124L,MOV             X1, X0
0x128L,ADRP            X0, #chmod_or_fchmod@PAGE
0x12cL,ADD             X0, X0, #chmod_or_fchmod@PAGEOFF
0x130L,MOV             X3, X1
0x134L,MOV             X2, X0
0x138L,MOV             W1, W19
0x13cL,MOV             W0, #0
0x140L,BL              sub_140
0x144L,LDR             W0, [X29,#0x3C]
0x148L,LDR             X19, [SP,#arg_10]
0x14cL,LDP             X29, X30, [SP+arg_0],#0x40
0x150L,RET
0x0L,STP             X29, X30, [SP,#-0x10+var_30]!; Alternative name is '$x'
0x4L,MOV             X29, SP
0x8L,STR             X0, [X29,#0x30+var_18]
0xcL,LDR             X0, [X29,#0x30+var_18]
0x10L,ADD             X0, X0, #0x10
0x14L,STR             X0, [X29,#0x30+var_s8]
0x18L,LDR             X1, [X29,#0x30+var_s8]
0x1cL,LDR             X0, [X29,#0x30+var_18]
0x20L,CMP             X1, X0
0x24L,B.CC            loc_C0
0x28L,LDR             X0, [X29,#0x30+var_s8]
0x2cL,BL              sub_2C
0x30L,STR             X0, [X29,#0x30]
0x34L,LDR             X0, [X29,#0x30]
0x38L,CMP             X0, XZR
0x3cL,B.EQ            loc_C0
0x40L,LDR             X0, [X29,#0x30]
0x44L,ADD             X0, X0, #0x10
0x48L,STR             X0, [X29,#0x30]
0x4cL,LDR             X0, [X29,#0x30]
0x50L,SUB             X0, X0, #4
0x54L,MOV             W1, #0xFB4A
0x58L,MOVK            W1, #0x1415,LSL#16
0x5cL,STR             W1, [X0]
0x60L,LDR             X1, [X29,#0x30]
0x64L,MOV             X0, #0xFF00FF00FF00FF00
0x68L,ADD             X0, X0, #1
0x6cL,UMULH           X0, X1, X0
0x70L,UBFM            X2, X0, #8, #0x3F
0x74L,MOV             X0, X2
0x78L,UBFM            X0, X0, #0x38, #0x37
0x7cL,ADD             X0, X0, X2
