0x0L,addiu   $sp, -0x20
0x4L,sw      $ra, 0x20+var_4($sp)
0x8L,la      $gp, __gnu_local_gp
0x10L,li      $v1, 0xFFFFFFFF
0x14L,beq     $a1, $v1, loc_40
0x18L,sw      $gp, 0x20+var_10($sp)
0x1cL,move    $v0, $a1
0x20L,move    $a1, $a2
0x24L,move    $a0, $v0
0x28L,lw      $t9, (fchmod & 0xFFFF)($gp)
0x2cL,jalr    $t9
0x30L,nop
0x34L,lw      $gp, 0x20+var_10($sp)
0x38L,b       locret_58
0x3cL,lw      $ra, 0x20+var_4($sp)
0x40L,move    $a1, $a2
0x44L,lw      $t9, (chmod & 0xFFFF)($gp)
0x48L,jalr    $t9
0x4cL,nop
0x50L,lw      $gp, 0x20+var_10($sp)
0x54L,lw      $ra, 0x20+var_4($sp)
0x58L,jr      $ra
0x5cL,addiu   $sp, 0x20
0x60L,jr      $ra
0x64L,move    $v0, $zero
0x68L,addiu   $sp, -0x28
0x6cL,sw      $ra, 0x28+var_4($sp)
0x70L,sw      $s2, 0x28+var_8($sp)
0x74L,sw      $s1, 0x28+var_C($sp)
0x78L,sw      $s0, 0x28+var_10($sp)
0x7cL,la      $gp, __gnu_local_gp
0x84L,sw      $gp, 0x28+var_18($sp)
0x88L,move    $s1, $a2
0x8cL,lw      $a2, 0x28+arg_10($sp)
0x90L,move    $a1, $a3
0x94L,move    $a0, $s1
0x98L,jal     chmod_or_fchmod
0x9cL,nop
0xa0L,lw      $gp, 0x28+var_18($sp)
0xa4L,beqz    $v0, loc_F8
0xa8L,move    $s0, $v0
0xacL,lw      $t9, (__errno_location & 0xFFFF)($gp)
0xb0L,jalr    $t9
0xb4L,nop
0xb8L,lw      $gp, 0x28+var_18($sp)
0xbcL,lw      $s2, 0($v0)
0xc0L,move    $a0, $s1
0xc4L,lw      $t9, (quote & 0xFFFF)($gp)
0xc8L,jalr    $t9
0xccL,nop
0xd0L,lw      $gp, 0x28+var_18($sp)
0xd4L,move    $a3, $v0
0xd8L,la      $a2, $LC0        # "preserving permissions for %s"
0xe0L,move    $a1, $s2
0xe4L,move    $a0, $zero
0xe8L,lw      $t9, (error & 0xFFFF)($gp)
0xecL,jalr    $t9
0xf0L,nop
0xf4L,lw      $gp, 0x28+var_18($sp)
0xf8L,move    $v0, $s0
0xfcL,lw      $ra, 0x28+var_4($sp)
0x100L,lw      $s2, 0x28+var_8($sp)
0x104L,lw      $s1, 0x28+var_C($sp)
0x108L,lw      $s0, 0x28+var_10($sp)
0x10cL,jr      $ra
0x110L,addiu   $sp, 0x28
0x114L,addiu   $sp, -0x28
0x118L,sw      $ra, 0x28+var_4($sp)
0x11cL,sw      $s2, 0x28+var_8($sp)
0x120L,sw      $s1, 0x28+var_C($sp)
0x124L,sw      $s0, 0x28+var_10($sp)
0x128L,la      $gp, __gnu_local_gp
0x130L,sw      $gp, 0x28+var_18($sp)
0x134L,move    $s1, $a0
0x138L,jal     chmod_or_fchmod
0x13cL,nop
0x140L,lw      $gp, 0x28+var_18($sp)
0x144L,beqz    $v0, loc_198
0x148L,move    $s0, $v0
0x14cL,lw      $t9, (__errno_location & 0xFFFF)($gp)
0x150L,jalr    $t9
0x154L,nop
0x158L,lw      $gp, 0x28+var_18($sp)
0x15cL,lw      $s2, 0($v0)
0x160L,move    $a0, $s1
0x164L,lw      $t9, (quote & 0xFFFF)($gp)
0x168L,jalr    $t9
0x16cL,nop
0x170L,lw      $gp, 0x28+var_18($sp)
0x174L,move    $a3, $v0
0x178L,la      $a2, $LC1        # "setting permissions for %s"
0x180L,move    $a1, $s2
0x184L,move    $a0, $zero
0x188L,lw      $t9, (error & 0xFFFF)($gp)
0x18cL,jalr    $t9
0x190L,nop
0x194L,lw      $gp, 0x28+var_18($sp)
0x198L,move    $v0, $s0
0x19cL,lw      $ra, 0x28+var_4($sp)
0x1a0L,lw      $s2, 0x28+var_8($sp)
0x1a4L,lw      $s1, 0x28+var_C($sp)
0x1a8L,lw      $s0, 0x28+var_10($sp)
0x1acL,jr      $ra
0x1b0L,addiu   $sp, 0x28
0x0L,addiu   $sp, -0x20
0x4L,sw      $ra, 0x20+var_4($sp)
0x8L,la      $gp, __gnu_local_gp
0x10L,addiu   $v1, $a0, 8
0x14L,sltu    $v0, $v1, $a0
0x18L,bnez    $v0, loc_8C
