0x0L,STP             X29, X30, [SP,#-0x10+var_s0]!; Alternative name is '$x'
0x4L,MOV             X29, SP
0x8L,CMN             W1, #1
0xcL,B.EQ            loc_24
0x10L,MOV             W3, W1
0x14L,MOV             W1, W2
0x18L,MOV             W0, W3
0x24L,MOV             W1, W2
0x1cL,BL              sub_1C
0x20L,B               loc_2C
0x28L,BL              sub_28
0x2cL,LDP             X29, X30, [SP+arg_0],#0x10
0x30L,RET
0x34L,MOV             W0, #0
0x38L,RET
0x3cL,STP             X29, X30, [SP,#-0x10+var_20]!
0x40L,MOV             X29, SP
0x44L,STP             X19, X20, [SP,#0x20+var_10]
0x48L,STR             X21, [SP,#0x20+var_s0]
0x4cL,MOV             X20, X2
0x50L,MOV             W2, W4
0x54L,MOV             W1, W3
0x58L,MOV             X0, X20
0x5cL,BL              sub_5C
0x60L,MOV             W19, W0
0x64L,CBZ             W0, loc_90
0x68L,BL              sub_68
0x6cL,LDR             W21, [X0]
0x70L,MOV             X0, X20
0x74L,BL              sub_74
0x78L,MOV             X3, X0
0x7cL,ADRP            X2, #chmod_or_fchmod@PAGE
0x80L,ADD             X2, X2, #chmod_or_fchmod@PAGEOFF
0x84L,MOV             W1, W21
0x88L,MOV             W0, #0
0x8cL,BL              sub_8C
0x90L,MOV             W0, W19
0x94L,LDP             X19, X20, [SP,#arg_10]
0x98L,LDR             X21, [SP,#arg_20]
0x9cL,LDP             X29, X30, [SP+arg_0],#0x30
0xa0L,RET
0xa4L,STP             X29, X30, [SP,#-0x10+var_20]!
0xa8L,MOV             X29, SP
0xacL,STP             X19, X20, [SP,#0x20+var_10]
0xb0L,STR             X21, [SP,#0x20+var_s0]
0xb4L,MOV             X20, X0
0xb8L,BL              sub_B8
0xbcL,MOV             W19, W0
0xc0L,CBZ             W0, loc_EC
0xc4L,BL              sub_C4
0xc8L,LDR             W21, [X0]
0xccL,MOV             X0, X20
0xd0L,BL              sub_D0
0xd4L,MOV             X3, X0
0xd8L,ADRP            X2, #chmod_or_fchmod@PAGE
0xdcL,ADD             X2, X2, #chmod_or_fchmod@PAGEOFF
0xe0L,MOV             W1, W21
0xe4L,MOV             W0, #0
0xe8L,BL              sub_E8
0xecL,MOV             W0, W19
0xf0L,LDP             X19, X20, [SP,#arg_10]
0xf4L,LDR             X21, [SP,#arg_20]
0xf8L,LDP             X29, X30, [SP+arg_0],#0x30
0xfcL,RET
0x0L,CMN             X0, #0x10; Alternative name is '$x'
0x4L,B.CS            loc_64
0x8L,STP             X29, X30, [SP,#var_10]!
0xcL,MOV             X29, SP
0x10L,ADD             X1, X0, #0x10
0x14L,MOV             X0, X1
0x18L,BL              sub_18
0x1cL,CBZ             X0, loc_6C
0x20L,ADD             X2, X0, #0x10
0x24L,MOV             W1, #0xFB4A
0x28L,MOVK            W1, #0x1415,LSL#16
0x2cL,STR             W1, [X0,#0xC]
0x30L,MOV             X1, #0xFF00FF00FF00FF00
0x34L,ADD             X1, X1, #1
0x38L,UMULH           X1, X2, X1
0x3cL,UBFM            X1, X1, #8, #0x3F
0x40L,ADD             X1, X1, X1,LSL#8
0x44L,SUB             X1, X2, X1
0x48L,ADRP            X3, #mallocsa@PAGE
0x4cL,ADD             X3, X3, #mallocsa@PAGEOFF
0x50L,LDR             X4, [X3,X1,LSL#3]
0x54L,STR             X4, [X0]
0x58L,STR             X2, [X3,X1,LSL#3]
0x5cL,MOV             X0, X2
0x60L,B               loc_70
0x64L,MOV             X0, #0
0x68L,RET
0x6cL,MOV             X0, #0
0x70L,LDP             X29, X30, [SP+arg_0],#0x10
0x74L,RET
0x78L,STP             X29, X30, [SP,#-0x10+var_s0]!
0x7cL,MOV             X29, SP
0x80L,CBZ             X0, loc_100
0x84L,LDUR            W2, [X0,#-4]
0x88L,MOV             W1, #0xFB4A
0x8cL,MOVK            W1, #0x1415,LSL#16
0x90L,CMP             W2, W1
0x94L,B.NE            loc_100
0x98L,MOV             X2, #0xFF00FF00FF00FF00
0x9cL,ADD             X2, X2, #1
0xa0L,UMULH           X2, X0, X2
0xa4L,UBFM            X3, X2, #8, #0x3F
0xa8L,ADD             X2, X3, X3,LSL#8
0xacL,SUB             X3, X0, X2
0xb0L,ADRP            X1, #mallocsa@PAGE
0xb4L,ADD             X1, X1, #mallocsa@PAGEOFF
0xb8L,LDR             X2, [X1,X3,LSL#3]
0xbcL,CBZ             X2, loc_100
0xc0L,CMP             X0, X2
0xc4L,B.NE            loc_F8
0xc8L,ADRP            X1, #mallocsa@PAGE
0xccL,ADD             X1, X1, #mallocsa@PAGEOFF
0xd0L,ADD             X2, X1, X3,LSL#3
0xd4L,B               loc_E4
0xd8L,CMP             X0, X1
0xdcL,B.NE            loc_F4
0xe0L,SUB             X2, X2, #0x10
0xe4L,LDR             X1, [X0,#-0x10]!
0xe8L,STR             X1, [X2]
0xecL,BL              sub_EC
0xf0L,B               loc_100
0xf4L,MOV             X2, X1
0xf8L,LDUR            X1, [X2,#-0x10]
0xfcL,CBNZ            X1, loc_D8
0x100L,LDP             X29, X30, [SP+arg_0],#0x10
0x104L,RET
0x0L,STP             X29, X30, [SP,#-0x10+var_s0]!; Alternative name is '$x'
0x4L,MOV             X29, SP
0x8L,MOV             W0, #1
0xcL,BL              sub_C
0x10L,LDP             X29, X30, [SP+arg_0],#0x10
0x14L,RET
0x18L,STP             X29, X30, [SP,#-0x10+var_60]!
0x1cL,MOV             X29, SP
0x20L,STP             X19, X20, [SP,#0x60+var_50]
0x24L,STP             X21, X22, [SP,#0x60+var_40]
0x28L,STP             X23, X24, [SP,#0x60+var_30]
0x2cL,STP             X25, X26, [SP,#0x60+var_20]
0x30L,STP             X27, X28, [SP,#0x60+var_10]
0x34L,STR             X0, [X29,#0x60+var_s8]
0x38L,MOV             X24, X1
0x3cL,MOV             X26, X2
0x40L,MOV             X22, X3
0x44L,BL              sub_44
0x48L,LDR             X19, [X24]
0x4cL,CBZ             X19, loc_E8
0x50L,MOV             X23, X0
0x54L,MOV             X21, X26
0x58L,MOV             W27, #0
0x5cL,MOV             X25, #0xFFFFFFFFFFFFFFFF
0x60L,MOV             X20, #0
0x64L,MOV             W28, #1
0x68L,MOV             X2, X23
0x6cL,LDR             X1, [X29,#0x68]
0x70L,MOV             X0, X19
0x74L,BL              sub_74
0x78L,CBNZ            W0, loc_C8
0x7cL,MOV             X0, X19
0x80L,BL              sub_80
0x84L,CMP             X23, X0
0x88L,B.NE            loc_94
0x8cL,MOV             X0, X20
0x90L,B               loc_EC
0x94L,CMN             X25, #1
0x98L,B.NE            loc_A4
0x9cL,MOV             X25, X20
0xa0L,B               loc_C8
0xa4L,CBZ             X26, loc_C4
0xa8L,MOV             X2, X22
0xacL,MOV             X1, X21
0xb0L,MADD            X0, X25, X22, X26
0xb4L,BL              sub_B4
0xb8L,CMP             W0, WZR
0xbcL,CSEL            W27, W27, W28, EQ
0xc0L,B               loc_C8
0xc4L,MOV             W27, #1
0xc8L,ADD             X20, X20, #1
0xccL,LDR             X19, [X24,X20,LSL#3]
0xd0L,ADD             X21, X21, X22
0xd4L,CBNZ            X19, loc_68
0xd8L,CMP             W27, WZR
0xdcL,MOV             X0, #0xFFFFFFFFFFFFFFFE
0xe0L,CSEL            X0, X25, X0, EQ
0xe4L,B               loc_EC
0xe8L,MOV             X0, #0xFFFFFFFFFFFFFFFF
0xecL,LDP             X19, X20, [SP,#arg_10]
0xf0L,LDP             X21, X22, [SP,#arg_20]
0xf4L,LDP             X23, X24, [SP,#arg_30]
0xf8L,LDP             X25, X26, [SP,#arg_40]
0xfcL,LDP             X27, X28, [SP,#arg_50]
0x100L,LDP             X29, X30, [SP+arg_0],#0x70
0x104L,RET
0x108L,STP             X29, X30, [SP,#-0x10+var_20]!
0x10cL,MOV             X29, SP
0x110L,STP             X19, X20, [SP,#0x20+var_10]
0x114L,STR             X21, [SP,#0x20+var_s0]
0x118L,MOV             X21, X0
0x11cL,CMN             X2, #1
0x120L,B.EQ            loc_130
0x124L,ADRP            X19, #__argmatch_die@PAGE
0x128L,ADD             X19, X19, #__argmatch_die@PAGEOFF
0x12cL,B               loc_138
0x130L,ADRP            X19, #__argmatch_die@PAGE
0x134L,ADD             X19, X19, #__argmatch_die@PAGEOFF
0x138L,MOV             X2, X1
0x13cL,MOV             W1, #5
0x140L,MOV             W0, #0
0x144L,BL              sub_144
0x148L,MOV             X20, X0
0x14cL,MOV             X1, X21
0x150L,MOV             W0, #1
0x154L,BL              sub_154
0x158L,MOV             X4, X0
0x15cL,MOV             X3, X20
0x160L,MOV             X2, X19
0x164L,MOV             W1, #0
0x168L,MOV             W0, #0
0x16cL,BL              sub_16C
0x170L,LDP             X19, X20, [SP,#arg_10]
0x174L,LDR             X21, [SP,#arg_20]
0x178L,LDP             X29, X30, [SP+arg_0],#0x30
0x17cL,RET
0x180L,STP             X29, X30, [SP,#-0x10+var_50]!
0x184L,MOV             X29, SP
0x188L,STP             X19, X20, [SP,#0x50+var_40]
0x18cL,STP             X21, X22, [SP,#0x50+var_30]
0x190L,STP             X23, X24, [SP,#0x50+var_20]
0x194L,STP             X25, X26, [SP,#0x50+var_10]
0x198L,STR             X27, [SP,#0x50+var_s0]
0x19cL,MOV             X24, X0
0x1a0L,MOV             X20, X1
0x1a4L,MOV             X22, X2
0x1a8L,ADRP            X0, #__argmatch_die@PAGE
0x1acL,LDR             X3, [X0,#__argmatch_die@PAGEOFF]
0x1b0L,MOV             X2, #0x14
0x1b4L,MOV             X1, #1
0x1b8L,ADRP            X0, #__argmatch_die@PAGE
0x1bcL,ADD             X0, X0, #__argmatch_die@PAGEOFF
0x1c0L,BL              sub_1C0
0x1c4L,LDR             X21, [X24]
0x1c8L,CBZ             X21, loc_238
0x1ccL,MOV             X23, #0
0x1d0L,MOV             X19, #0
0x1d4L,ADRP            X26, #__argmatch_die@PAGE
0x1d8L,ADD             X26, X26, #__argmatch_die@PAGEOFF
0x1dcL,ADRP            X25, #__argmatch_die@PAGE
0x1e0L,ADRP            X27, #__argmatch_die@PAGE
