0x0L,lui     $gp, (__gnu_local_gp >> 16)
0x4L,li      $v1, 0xFFFFFFFF
0x8L,beq     $a1, $v1, loc_24
0xcL,la      $gp, (__gnu_local_gp & 0xFFFF)
0x10L,move    $v0, $a1
0x14L,lw      $t9, (fchmod & 0xFFFF)($gp)
0x18L,move    $a1, $a2
0x1cL,jr      $t9
0x20L,move    $a0, $v0
0x24L,lw      $t9, (chmod & 0xFFFF)($gp)
0x28L,jr      $t9
0x2cL,move    $a1, $a2
0x30L,jr      $ra
0x34L,move    $v0, $zero
0x38L,lui     $gp, (__gnu_local_gp >> 16)
0x3cL,addiu   $sp, -0x28
0x40L,la      $gp, (__gnu_local_gp & 0xFFFF)
0x44L,li      $v0, 0xFFFFFFFF
0x48L,sw      $s1, 0x28+var_C($sp)
0x4cL,sw      $ra, 0x28+var_4($sp)
0x50L,sw      $s2, 0x28+var_8($sp)
0x54L,sw      $s0, 0x28+var_10($sp)
0x58L,sw      $gp, 0x28+var_18($sp)
0x5cL,beq     $a3, $v0, loc_E0
0x60L,move    $s1, $a2
0x64L,lw      $t9, (fchmod & 0xFFFF)($gp)
0x68L,lw      $a1, 0x28+arg_10($sp)
0x6cL,jalr    $t9
0x70L,move    $a0, $a3
0x74L,lw      $gp, 0x28+var_18($sp)
0x78L,move    $s0, $v0
0x7cL,beqz    $s0, loc_C8
0x80L,lw      $ra, 0x28+var_4($sp)
0x84L,lw      $t9, (__errno_location & 0xFFFF)($gp)
0x88L,jalr    $t9
0x8cL,nop
0x90L,lw      $gp, 0x28+var_18($sp)
0x94L,move    $a0, $s1
0x98L,lw      $t9, (quote & 0xFFFF)($gp)
0x9cL,jalr    $t9
0xa0L,lw      $s2, 0($v0)
0xa4L,lw      $gp, 0x28+var_18($sp)
0xa8L,lui     $a2, ($LC0 >> 16) # "preserving permissions for %s"
0xacL,lw      $t9, (error & 0xFFFF)($gp)
0xb0L,move    $a3, $v0
0xb4L,la      $a2, ($LC0 & 0xFFFF) # "preserving permissions for %s"
0xb8L,move    $a1, $s2
0xbcL,jalr    $t9
0xc0L,move    $a0, $zero
0xc4L,lw      $ra, 0x28+var_4($sp)
0xc8L,move    $v0, $s0
0xccL,lw      $s2, 0x28+var_8($sp)
0xd0L,lw      $s1, 0x28+var_C($sp)
0xd4L,lw      $s0, 0x28+var_10($sp)
0xd8L,jr      $ra
0xdcL,addiu   $sp, 0x28
0xe0L,lw      $t9, (chmod & 0xFFFF)($gp)
0xe4L,lw      $a1, 0x28+arg_10($sp)
0xe8L,jalr    $t9
0xecL,move    $a0, $a2
0xf0L,move    $s0, $v0
0xf4L,b       loc_7C
0xf8L,lw      $gp, 0x28+var_18($sp)
0xfcL,lui     $gp, (__gnu_local_gp >> 16)
0x100L,addiu   $sp, -0x28
0x104L,la      $gp, (__gnu_local_gp & 0xFFFF)
0x108L,li      $v1, 0xFFFFFFFF
0x10cL,sw      $s1, 0x28+var_C($sp)
0x110L,sw      $ra, 0x28+var_4($sp)
0x114L,sw      $s2, 0x28+var_8($sp)
0x118L,sw      $s0, 0x28+var_10($sp)
0x11cL,sw      $gp, 0x28+var_18($sp)
0x120L,beq     $a1, $v1, loc_1A8
0x124L,move    $s1, $a0
0x128L,move    $v0, $a1
0x12cL,lw      $t9, (fchmod & 0xFFFF)($gp)
0x130L,move    $a1, $a2
0x134L,jalr    $t9
0x138L,move    $a0, $v0
0x13cL,lw      $gp, 0x28+var_18($sp)
0x140L,move    $s0, $v0
0x144L,beqz    $s0, loc_190
0x148L,lw      $ra, 0x28+var_4($sp)
0x14cL,lw      $t9, (__errno_location & 0xFFFF)($gp)
0x150L,jalr    $t9
0x154L,nop
0x158L,lw      $gp, 0x28+var_18($sp)
0x15cL,move    $a0, $s1
0x160L,lw      $t9, (quote & 0xFFFF)($gp)
0x164L,jalr    $t9
0x168L,lw      $s2, 0($v0)
0x16cL,lw      $gp, 0x28+var_18($sp)
0x170L,lui     $a2, ($LC1 >> 16) # "setting permissions for %s"
0x174L,lw      $t9, (error & 0xFFFF)($gp)
0x178L,move    $a3, $v0
0x17cL,la      $a2, ($LC1 & 0xFFFF) # "setting permissions for %s"
0x180L,move    $a1, $s2
0x184L,jalr    $t9
0x188L,move    $a0, $zero
0x18cL,lw      $ra, 0x28+var_4($sp)
0x190L,move    $v0, $s0
