0x0L,STMFD   SP!, {R11,LR}
0x4L,ADD     R11, SP, #4
0x8L,SUB     SP, SP, #0x10
0xcL,STR     R0, [R11,#file]
0x10L,STR     R1, [R11,#fd]
0x14L,STR     R2, [R11,#mode]
0x18L,LDR     R3, [R11,#fd]
0x1cL,CMN     R3, #1
0x20L,BEQ     loc_38
0x24L,LDR     R0, [R11,#fd]   ; fd
0x28L,LDR     R1, [R11,#mode] ; mode
0x2cL,BL      fchmod
0x30L,MOV     R3, R0
0x34L,B       loc_48
0x38L,LDR     R0, [R11,#file] ; file
0x3cL,LDR     R1, [R11,#mode] ; mode
0x40L,BL      chmod
0x44L,MOV     R3, R0
0x48L,MOV     R0, R3
0x4cL,SUB     SP, R11, #4
0x50L,LDMFD   SP!, {R11,PC}
0x54L,STR     R11, [SP,#-4+var_s0]!
0x58L,ADD     R11, SP, #0
0x5cL,SUB     SP, SP, #0xC
0x60L,STR     R0, [R11,#var_8]
0x64L,STR     R1, [R11,#var_C]
0x68L,MOV     R3, #0
0x6cL,MOV     R0, R3
0x70L,SUB     SP, R11, #0
0x74L,LDR     R11, [SP+var_s0],#4
0x78L,BX      LR
0x7cL,STMFD   SP!, {R4,R11,LR}
0x80L,ADD     R11, SP, #8
0x84L,SUB     SP, SP, #0x1C
0x88L,STR     R0, [R11,#var_18]
0x8cL,STR     R1, [R11,#var_1C]
0x90L,STR     R2, [R11,#var_20]
0x94L,STR     R3, [R11,#var_24]
0x98L,LDR     R0, [R11,#var_20]
0x9cL,LDR     R1, [R11,#var_24]
0xa0L,LDR     R2, [R11,#arg_0]
0xa4L,BL      chmod_or_fchmod
0xa8L,STR     R0, [R11,#var_10]
0xacL,LDR     R3, [R11,#var_10]
0xb0L,CMP     R3, #0
0xb4L,BEQ     loc_E0
0xb8L,BL      __errno_location
0xbcL,MOV     R3, R0
0xc0L,LDR     R4, [R3]
0xc4L,LDR     R0, [R11,#var_20]
0xc8L,BL      quote
0xccL,MOV     R3, R0
0xd0L,MOV     R0, #0          ; status
0xd4L,MOV     R1, R4          ; errnum
0xd8L,LDR     R2, =aPreservingPerm; "preserving permissions for %s"
0xdcL,BL      error
0xe0L,LDR     R3, [R11,#var_10]
0xe4L,MOV     R0, R3
0xe8L,SUB     SP, R11, #8
0xecL,LDMFD   SP!, {R4,R11,PC}
0xf4L,STMFD   SP!, {R4,R11,LR}
0xf8L,ADD     R11, SP, #8
0xfcL,SUB     SP, SP, #0x1C
0x100L,STR     R0, [R11,#var_18]
0x104L,STR     R1, [R11,#var_1C]
0x108L,STR     R2, [R11,#var_20]
0x10cL,LDR     R0, [R11,#var_18]
